START train/ra_stems_project_seed2 2026-07-13T01:31:37+08:00
COMMAND C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\train_early_fusion.py --model ra_stems_project --data D:\download\triair --train-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt --val-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --epochs 50 --batch-size 4 --img-size 640 --device cuda --lr 1e-4 --num-workers 0 --modality-dropout 0.00 --seed 2 --out E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed2
Using device: cuda
requested_seed: 2
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 7439
images with label txt: 7011
images without label txt: 428
empty label txt files: 1
total boxes: 22480
class distribution:
  class 0: 22480
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 2213
images with label txt: 1971
images without label txt: 242
empty label txt files: 0
total boxes: 5867
class distribution:
  class 0: 5867
train samples: 7439
val samples: 2213
params: 6593242
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 2/50 iter 220/1860 loss=1.0161 mean_loss=0.9828 classification=0.2074, bbox_regression=0.1891, bbox_ctrness=0.6197
epoch 2/50 iter 240/1860 loss=0.9488 mean_loss=0.9843 classification=0.1771, bbox_regression=0.1636, bbox_ctrness=0.6080
epoch 2/50 iter 260/1860 loss=0.8591 mean_loss=0.9838 classification=0.0802, bbox_regression=0.1560, bbox_ctrness=0.6228
epoch 2/50 iter 280/1860 loss=0.9720 mean_loss=0.9837 classification=0.1693, bbox_regression=0.1746, bbox_ctrness=0.6280
epoch 2/50 iter 300/1860 loss=0.9573 mean_loss=0.9837 classification=0.1785, bbox_regression=0.1591, bbox_ctrness=0.6197
epoch 2/50 iter 320/1860 loss=0.8969 mean_loss=0.9824 classification=0.1365, bbox_regression=0.1558, bbox_ctrness=0.6047
epoch 2/50 iter 340/1860 loss=1.1092 mean_loss=0.9835 classification=0.2458, bbox_regression=0.2365, bbox_ctrness=0.6269
epoch 2/50 iter 360/1860 loss=0.8611 mean_loss=0.9836 classification=0.0997, bbox_regression=0.1380, bbox_ctrness=0.6235
epoch 2/50 iter 380/1860 loss=0.8967 mean_loss=0.9820 classification=0.1192, bbox_regression=0.1652, bbox_ctrness=0.6123
epoch 2/50 iter 400/1860 loss=0.9635 mean_loss=0.9813 classification=0.1516, bbox_regression=0.1925, bbox_ctrness=0.6194
epoch 2/50 iter 420/1860 loss=0.8652 mean_loss=0.9796 classification=0.1294, bbox_regression=0.1476, bbox_ctrness=0.5883
epoch 2/50 iter 440/1860 loss=0.8990 mean_loss=0.9777 classification=0.1521, bbox_regression=0.1452, bbox_ctrness=0.6017
epoch 2/50 iter 460/1860 loss=0.8796 mean_loss=0.9777 classification=0.1373, bbox_regression=0.1508, bbox_ctrness=0.5916
epoch 2/50 iter 480/1860 loss=1.0046 mean_loss=0.9769 classification=0.1928, bbox_regression=0.1900, bbox_ctrness=0.6219
epoch 2/50 iter 500/1860 loss=0.9145 mean_loss=0.9753 classification=0.1464, bbox_regression=0.1568, bbox_ctrness=0.6113
epoch 2/50 iter 520/1860 loss=0.9190 mean_loss=0.9731 classification=0.1598, bbox_regression=0.1637, bbox_ctrness=0.5954
epoch 2/50 iter 540/1860 loss=1.1073 mean_loss=0.9721 classification=0.2791, bbox_regression=0.2286, bbox_ctrness=0.5996
epoch 2/50 iter 560/1860 loss=0.8940 mean_loss=0.9715 classification=0.1113, bbox_regression=0.1572, bbox_ctrness=0.6255
epoch 2/50 iter 580/1860 loss=0.8835 mean_loss=0.9711 classification=0.1172, bbox_regression=0.1567, bbox_ctrness=0.6096
epoch 2/50 iter 600/1860 loss=0.9639 mean_loss=0.9700 classification=0.1757, bbox_regression=0.1830, bbox_ctrness=0.6052
epoch 2/50 iter 620/1860 loss=0.9990 mean_loss=0.9697 classification=0.1980, bbox_regression=0.1839, bbox_ctrness=0.6171
epoch 2/50 iter 640/1860 loss=1.0097 mean_loss=0.9685 classification=0.1939, bbox_regression=0.1959, bbox_ctrness=0.6199
