resample_index,matched_early_ap50,reliability_p015_ap50,diff_reliability_minus_early_ap50,matched_early_ap75,reliability_p015_ap75,diff_reliability_minus_early_ap75,matched_early_f1,reliability_p015_f1,diff_reliability_minus_early_f1
266,0.9450868200900924,0.9605842440339452,0.015497423943852784,0.8266692590104097,0.8812147239526618,0.0545454649422521,0.898875737489514,0.9160503593620395,0.017174621872525497
267,0.944620535120223,0.9603797737777482,0.015759238657525154,0.8337231077477258,0.8813177210428786,0.0475946132951528,0.8986847778064013,0.9149584603330311,0.01627368252662975
268,0.9401226689626182,0.9570060719072593,0.01688340294464108,0.8274645018376156,0.8742639837826904,0.04679948194507488,0.8919772841365462,0.910457486223533,0.018480202086986752
269,0.939802784789076,0.9575127866672735,0.01771000187819749,0.8230096178337183,0.8787940527790067,0.0557844349452884,0.8958066234882311,0.9151820730202789,0.019375449532047728
270,0.9428975343937998,0.9594071947044791,0.016509660310679353,0.8228959967672449,0.8744555529277908,0.05155955616054586,0.8949381033060042,0.9148781721697832,0.01994006886377897
271,0.9440158658398882,0.9608679434752447,0.016852077635356566,0.8228562887602994,0.8755791467789494,0.052722858018650065,0.897486116948028,0.9168324025044001,0.019346285556372078
272,0.9406379275863996,0.9600191888601006,0.01938126127370099,0.8292691668206439,0.8784331940246499,0.04916402720400603,0.8945062326526265,0.9148995864044143,0.020393353751787746
273,0.9380623027563186,0.9555568665820886,0.01749456382576997,0.8103761832935092,0.865861128680163,0.05548494538665372,0.8946668105531999,0.9116428157409768,0.016976005187776977
274,0.943117909723032,0.9599215990947642,0.016803689371732156,0.817023900844287,0.8691029850331011,0.05207908418881413,0.8959732015599204,0.9131058927347234,0.017132691174802983
275,0.9439204838381465,0.960134517544879,0.016214033706732467,0.8283845352767296,0.8818204483246245,0.053435913047894856,0.8974118635839299,0.9174584931564135,0.0200466295724836
276,0.9403540971974158,0.9582895688956157,0.017935471698199867,0.8216601260187275,0.8766548594471955,0.054994733428467946,0.8935340615853594,0.9148922817377654,0.02135822015240596
277,0.9410153465287108,0.9602715833138598,0.019256236785148984,0.818994531862227,0.8764838940073516,0.05748936214512457,0.8958186324377517,0.9159341897678611,0.02011555733010939
278,0.9455712012281938,0.9622849453258491,0.016713744097655248,0.8259462820660111,0.8798650225320654,0.05391874046605438,0.9009518972676533,0.9180592680938198,0.017107370826166424
279,0.9421681423515922,0.9602735167150821,0.018105374363489912,0.8163901962224255,0.8762302426144397,0.059840046392014234,0.8924000472101739,0.9150953387121927,0.022695291502018877
280,0.9415586088944911,0.9580283254754444,0.01646971658095331,0.8213248304385237,0.8763262473683812,0.055001416929857494,0.8943835638858137,0.9127574666080653,0.01837390272225159
281,0.9395746150870816,0.9575477836454923,0.01797316855841069,0.8199564138070985,0.8694549703487403,0.049498556541641814,0.8963543654123554,0.9111509565703114,0.014796591157956063
282,0.942817443447489,0.9596120087320676,0.016794565284578677,0.8247657326890723,0.8724720198960987,0.04770628720702641,0.8969633588973905,0.9160448365594379,0.019081477662047375
283,0.9420223428684691,0.9584901433169818,0.016467800448512704,0.8250020756189276,0.8735402433473948,0.048538167728467196,0.8968191254589395,0.9119405677554749,0.015121442296535448
284,0.9410282163826122,0.9575673026762029,0.016539086293590688,0.8266874973013998,0.8738492512800218,0.04716175397862199,0.8955416231278299,0.9125943292957847,0.017052706167954734
285,0.943609289228144,0.9637988987530889,0.020189609524944863,0.8258316156144837,0.8786097046912682,0.052778089076784496,0.8984773203574326,0.9190239374545526,0.020546617097120023
286,0.9389849417763825,0.9588404209949801,0.01985547921859765,0.8192135402590935,0.8783254120698853,0.059111871810791805,0.8943293847761573,0.9117706082006055,0.017441223424448205
287,0.9422505855388741,0.9605675968341408,0.01831701129526675,0.8164585685668446,0.8727325606466633,0.05627399207981865,0.8949125493762069,0.9126232561410664,0.01771070676485953
288,0.9443441610762766,0.9605369215800932,0.016192760503816572,0.8240593284056646,0.8787491621827064,0.05468983377704173,0.8965724132463815,0.9165686425792661,0.019996229332884585
289,0.9384562576040844,0.9571387167110385,0.018682459106954097,0.8140877610086827,0.8701815757470615,0.05609381473837871,0.8914069225327503,0.9103608419400713,0.01895391940732094
290,0.9388414969379513,0.9589745320818568,0.02013303514390552,0.8143187563754397,0.8697468552949679,0.05542809891952816,0.8911922991523726,0.9108647343845668,0.019672435232194196
291,0.9419799576961116,0.9581146801531472,0.01613472245703551,0.8314593353870561,0.8780642328402857,0.0466048974532296,0.8955988147974808,0.9145093092949158,0.018910494497434982
292,0.9429085921675451,0.9607106059375465,0.017802013770001457,0.8256521938309491,0.8753879877783438,0.04973579394739469,0.8965528856843025,0.9132586157128898,0.01670573002858733
293,0.9431976287798963,0.9600538925614066,0.016856263781510283,0.8234046040111902,0.8781129149470128,0.054708310935822624,0.8954631005714317,0.9144332297888684,0.018970129217436682
294,0.9373853380499225,0.9561751075756707,0.01878976952574818,0.8092564687015911,0.8714625321361406,0.062206063434549486,0.8910160817178103,0.9096920107981432,0.018675929080332887
295,0.9408264919827185,0.9573693265917399,0.016542834609021395,0.8201167273557299,0.873256524342208,0.05313979698647808,0.8930118780005913,0.9133130791319093,0.020301201131317947
296,0.9469325607123156,0.9611337961771357,0.014201235464820106,0.8297051202290435,0.8876508537228698,0.05794573349382626,0.9005228220854472,0.917227912795294,0.016705090709846826
297,0.9386059278190687,0.9577610804548287,0.019155152635759953,0.8174011995645283,0.8804669810891431,0.06306578152461484,0.8914530993362255,0.9115033929652068,0.020050293628981253
298,0.9403580260000377,0.9587137697859212,0.01835574378588345,0.8177311613197846,0.8730836473954919,0.05535248607570731,0.8928605513159639,0.9087459362317867,0.01588538491582281
299,0.9417752941708729,0.9595501534074089,0.01777485923653599,0.82880905324958,0.8787213878615785,0.04991233461199851,0.8947234232472432,0.9151323253042695,0.02040890205702628
300,0.9396262558427745,0.9589665525898146,0.019340296747040076,0.8209028560134448,0.875833429391566,0.05493057337812124,0.891015486916921,0.9139980495376419,0.022982562620720848
301,0.9387080899113198,0.9582346805809407,0.019526590669620925,0.8126840863243232,0.8745315403793527,0.06184745405502945,0.8959512486971096,0.915185569888072,0.019234321190962356
302,0.9388582771992278,0.9572351161829121,0.018376838983684363,0.818972332591337,0.8715189577038904,0.05254662511255348,0.8937192349187502,0.9113199379164563,0.017600702997706108
303,0.9384171277225196,0.9573861979079783,0.01896907018545868,0.8154316177410355,0.8718048374024971,0.05637321966146169,0.8929995131203016,0.9109474813380367,0.017947968217735144
304,0.9442997177205601,0.9596959767064005,0.015396258985840405,0.8240347048726848,0.8805411790414986,0.056506474168813825,0.8999362584322074,0.9136605086983318,0.01372425026612445
305,0.9372432228852157,0.9550372578560506,0.017794034970834982,0.81864870862041,0.8734303170571149,0.05478160843670499,0.8914497476479089,0.9097986917830617,0.018348944135152867
306,0.9383743911802326,0.9559059587645544,0.01753156758432184,0.8128617793880697,0.8688135378596321,0.05595175847156242,0.8922682689321904,0.9099149999873399,0.017646731055149578
307,0.9384007901941869,0.9549634242047345,0.016562634010547583,0.8080132135150067,0.8757802004771548,0.06776698696214811,0.8932128262459101,0.9118920668969972,0.01867924065108706
308,0.9392060856221389,0.9585093347510842,0.01930324912894532,0.8091448555130986,0.8701795846944793,0.061034729181380754,0.8903030046455382,0.912660323800937,0.022357319155398736
309,0.9390216503800417,0.9568492446474801,0.017827594267438407,0.8231338203817724,0.8775213918464683,0.05438757146469586,0.8927705060780535,0.9124349158304266,0.019664409752373047
310,0.9400151860522648,0.9578861720323681,0.017870985980103393,0.8248846946163706,0.8790503739683281,0.054165679351957485,0.8961034617827557,0.9139877376616257,0.017884275878869982
311,0.943042243243553,0.9602509483979529,0.017208705154399873,0.8280861528766359,0.877247774294978,0.04916162141834213,0.8932094019946133,0.9147830511775368,0.021573649182923482
312,0.9404715866112012,0.9576737550922662,0.017202168481064928,0.8297986124678862,0.8817418580807539,0.05194324561286767,0.895536035900788,0.9134843777708421,0.01794834187005412
313,0.9413502441681505,0.9591032787096306,0.01775303454148014,0.8174862801235757,0.8732452234424555,0.05575894331887976,0.8935211912251007,0.9090882319947983,0.015567040769697615
314,0.9383180998014654,0.9593601586538312,0.021042058852365764,0.8226802497899648,0.874726808625049,0.052046558835084245,0.8924857913239084,0.913165281299557,0.020679489975648613
315,0.9380466172256594,0.9597720684481315,0.021725451222472048,0.8179842767265773,0.8735591020041831,0.05557482527760582,0.8930372373857083,0.9122027415613709,0.01916550417566265
316,0.943001729413877,0.9602614850730136,0.01725975565913651,0.8279348332952715,0.8828738518666395,0.05493901857136796,0.8978875904579484,0.9142156790241008,0.01632808856615242
317,0.9425909045577907,0.9611177005006372,0.018526795942846452,0.8240572642940309,0.881870984749576,0.057813720455545115,0.8968419699313439,0.9149098781418363,0.018067908210492423
318,0.9389563613797689,0.9571417860007598,0.01818542462099093,0.8200186928272841,0.8724381902457531,0.05241949741846896,0.8923474681112996,0.9102111718830042,0.017863703771704542
319,0.9434259479153129,0.9604510597143802,0.017025111799067294,0.8330615956618704,0.8876614071243475,0.054599811462477055,0.8994344368914724,0.9149541261182972,0.015519689226824784
320,0.9406764591419297,0.9586566611802256,0.017980202038295978,0.8186418940055278,0.8759500399025646,0.05730814589703681,0.8935092269949112,0.9140805103433867,0.020571283348475466
321,0.9408291198864667,0.9585056684787501,0.017676548592283403,0.8154413929104094,0.8742247593654888,0.05878336645507942,0.8952921026608884,0.9165576823146,0.021265579653711564
322,0.9385328066465842,0.9575475535418785,0.019014746895294254,0.8162843266975742,0.8776173067441015,0.06133298004652732,0.8933269676450384,0.9124303556113127,0.01910338796627431
323,0.9455568514420432,0.9617515022212495,0.016194650779206343,0.8242688068172809,0.8803204467680187,0.05605163995073781,0.8963069809238227,0.9156225581435926,0.019315577219769953
324,0.9396194375520553,0.9596007627549721,0.019981325202916733,0.8207053835186242,0.8763286953939853,0.05562331187536107,0.8934413832559451,0.9142641649055196,0.020822781649574518
325,0.9403659862777272,0.9563701181313219,0.016004131853594727,0.8174887429893105,0.8709731990669753,0.05348445607766483,0.8937348340744151,0.9102488466942187,0.016514012619803564
326,0.9421281001976188,0.9605894341746333,0.018461333977014438,0.8268219626712341,0.8780038035910571,0.05118184091982303,0.896131010003813,0.9161566568856182,0.020025646881805192
327,0.9317278923876401,0.9519030669472939,0.020175174559653786,0.8084650126440589,0.8663086254608866,0.057843612816827705,0.8861062627413774,0.90892999119997,0.022823728458592596
328,0.9436902963891398,0.9606523720224294,0.016962075633289553,0.8252143321210361,0.8741818902863937,0.04896755816535758,0.8968407590959347,0.9149176276939166,0.018076868597981854
329,0.9399757915890613,0.9570655227804785,0.017089731191417212,0.814527031624774,0.8693164201957685,0.05478938857099447,0.8901489283811919,0.9085572356476951,0.01840830726650322
330,0.9448269730266792,0.9613379580246757,0.016510984997996525,0.825569414948414,0.87934529720863,0.05377588226021601,0.8985526142310023,0.9158899642977574,0.017337350066755075
331,0.9417827525211366,0.9577706826169958,0.015987930095859193,0.8179795226352221,0.8765578333414622,0.05857831070624009,0.8974733822885448,0.9144350026634938,0.01696162037494897
332,0.9379223156591434,0.9585852767100453,0.02066296105090193,0.8173183043626153,0.8767212851935741,0.05940298083095874,0.8929242033838023,0.9134115199455531,0.020487316561750846
333,0.9356724585367511,0.9553825264308401,0.019710067894089023,0.8184666693456975,0.8699531161185392,0.051486446772841754,0.8925728547240904,0.911000696840808,0.018427842116717552
334,0.9394553357925847,0.9569669269341528,0.017511591141568084,0.8170312015505063,0.8757981973851863,0.058766995834679925,0.8902944299027726,0.911860792658413,0.02156636275564039
335,0.9369711705189827,0.9565833279013229,0.019612157382340234,0.8045711422423949,0.8673841533120961,0.06281301106970116,0.8903784308722246,0.9094134122263152,0.019034981354090652
336,0.9419666032677507,0.9575910095699063,0.015624406302155558,0.8186132456048179,0.8733763712079301,0.05476312560311225,0.893233692848986,0.9090705952394276,0.015836902390441554
337,0.9431421990076505,0.960862220326,0.017720021318349488,0.8201898738796383,0.8736531558886655,0.05346328200902728,0.8957394688087521,0.9145670513218407,0.01882758251308858
338,0.9405697322238611,0.9587877795327905,0.018218047308929397,0.8238193732498087,0.8801634520320052,0.056344078782196494,0.8947441264465053,0.9139463860430928,0.0192022595965875
339,0.9422965149407669,0.9612914087259595,0.01899489378519259,0.8222385298677766,0.8845955388065195,0.062357008938742964,0.8954965593580775,0.9153525482610495,0.01985598890297202
340,0.9391512204097385,0.9562555945628888,0.017104374153150248,0.8232913451826818,0.8733537644916034,0.050062419308921635,0.8957066459384249,0.9126709892887774,0.016964343350352573
341,0.9373121658017882,0.9548694020976145,0.017557236295826284,0.8187074291271594,0.8723281571843473,0.05362072805718787,0.892137534137295,0.9099731802497144,0.01783564611241939
342,0.9372897661224542,0.9578085049679579,0.020518738845503703,0.8145775988656512,0.8695826414012344,0.05500504253558325,0.8887025454766808,0.9095321515572035,0.020829606080522645
343,0.9364830438795926,0.9545711526120289,0.01808810873243627,0.8164037463971714,0.8753756693571358,0.05897192295996445,0.8861027809909803,0.9082165523372483,0.02211377134626802
344,0.942555935882503,0.9594763706676361,0.016920434785133165,0.8183250440122419,0.8743905109316197,0.05606546691937775,0.8939747794019175,0.9125198239472878,0.018545044545370315
345,0.93701988880645,0.9573143833373949,0.020294494530944895,0.8173190547239877,0.8767473828273702,0.0594283281033825,0.8926670691247424,0.9127369778896142,0.020069908764871802
346,0.945408054333656,0.9604832392437018,0.01507518491004578,0.8233388030420383,0.8741840103169167,0.0508452072748784,0.8979772811096215,0.9152278174766204,0.017250536366998914
347,0.9403763478855977,0.9590044415205194,0.018628093634921794,0.8188058322056162,0.877285928434659,0.05848009622904282,0.8943508086703527,0.9105660477971178,0.016215239126765146
