sample_index,sample_id,component_id,rgb_weight,thermal_weight,event_weight,seed
862,frame_02934,v40c_01637,0.743028461933136,0.07555750757455826,0.18141396343708038,0
863,frame_02935,v40c_01637,0.7846254706382751,0.050533898174762726,0.16484065353870392,0
864,frame_02936,v40c_01638,0.785065233707428,0.050315506756305695,0.1646193116903305,0
865,frame_02937,v40c_01639,0.7690512537956238,0.05975117161870003,0.1711975485086441,0
866,frame_02938,v40c_01640,0.8082692623138428,0.037841834127902985,0.15388888120651245,0
867,frame_02939,v40c_01641,0.800521194934845,0.04174155369400978,0.15773721039295197,0
868,frame_02940,v40c_01642,0.8256608843803406,0.02900536358356476,0.1453336924314499,0
869,frame_02941,v40c_01643,0.7216295599937439,0.09014220535755157,0.1882282793521881,0
870,frame_02942,v40c_01644,0.6222041845321655,0.1630191206932068,0.21477670967578888,0
871,frame_02943,v40c_01645,0.7645689249038696,0.06284210830926895,0.17258891463279724,0
872,frame_04032,v40c_02412,0.8114928007125854,0.03491871803998947,0.15358848869800568,0
873,frame_04033,v40c_02413,0.7289775013923645,0.08184069395065308,0.18918174505233765,0
874,frame_04034,v40c_02414,0.7097799777984619,0.09419849514961243,0.19602148234844208,0
875,frame_04035,v40c_02415,0.7221194505691528,0.08543956279754639,0.19244107604026794,0
876,frame_04036,v40c_02416,0.8172353506088257,0.03214062750339508,0.15062403678894043,0
877,frame_04037,v40c_02417,0.8213944435119629,0.030628696084022522,0.1479768455028534,0
878,frame_04038,v40c_02418,0.8162251114845276,0.03337370604276657,0.15040120482444763,0
879,frame_04039,v40c_02419,0.7969812154769897,0.0431150384247303,0.15990382432937622,0
880,frame_04040,v40c_02420,0.783457338809967,0.050126757472753525,0.16641589999198914,0
881,frame_04041,v40c_02421,0.8145686388015747,0.033331792801618576,0.15209954977035522,0
882,frame_04042,v40c_02422,0.7581190466880798,0.06517497450113297,0.17670591175556183,0
883,frame_04043,v40c_02423,0.7428226470947266,0.0745077058672905,0.18266959488391876,0
884,frame_04044,v40c_02424,0.7350153923034668,0.07958871871232986,0.18539588153362274,0
885,frame_04045,v40c_02425,0.7734071016311646,0.056180745363235474,0.17041218280792236,0
886,frame_04046,v40c_02426,0.7503793835639954,0.06983080506324768,0.17978987097740173,0
887,frame_04047,v40c_02427,0.773779571056366,0.05558905377984047,0.1706313043832779,0
888,frame_04048,v40c_02428,0.7656452059745789,0.060118649154901505,0.17423610389232635,0
889,frame_04049,v40c_02429,0.6213679909706116,0.15984852612018585,0.2187834531068802,0
890,frame_04050,v40c_02430,0.7569735050201416,0.06525704264640808,0.17776937782764435,0
891,frame_04051,v40c_02431,0.6797027587890625,0.11584184318780899,0.20445537567138672,0
892,frame_04052,v40c_02432,0.7900534868240356,0.04604210704565048,0.1639043390750885,0
893,frame_04053,v40c_02433,0.6580196022987366,0.1312592476606369,0.21072116494178772,0
894,frame_04054,v40c_02434,0.7913267016410828,0.04504914581775665,0.16362419724464417,0
895,frame_04055,v40c_02435,0.6529340147972107,0.13451410830020905,0.21255187690258026,0
896,frame_04056,v40c_02436,0.6204836964607239,0.15925677120685577,0.22025951743125916,0
897,frame_04057,v40c_02437,0.7345184683799744,0.07833097875118256,0.18715053796768188,0
898,frame_04058,v40c_02438,0.7760218381881714,0.0528985932469368,0.17107956111431122,0
899,frame_04059,v40c_02438,0.7415904402732849,0.07342338562011719,0.1849861592054367,0
900,frame_04060,v40c_02439,0.7412983179092407,0.0736117884516716,0.1850898414850235,0
901,frame_04061,v40c_02440,0.7835670113563538,0.0484832338988781,0.1679498255252838,0
902,frame_04062,v40c_02440,0.7633026242256165,0.06009192764759064,0.1766054928302765,0
903,frame_04063,v40c_02441,0.7440280914306641,0.07201793044805527,0.18395397067070007,0
904,frame_04064,v40c_02442,0.7844461798667908,0.04855974391102791,0.16699405014514923,0
905,frame_04065,v40c_02443,0.7828866243362427,0.04963735118508339,0.16747602820396423,0
906,frame_04066,v40c_02444,0.7735801935195923,0.05540983006358147,0.17100998759269714,0
907,frame_04067,v40c_02445,0.7755588889122009,0.054454389959573746,0.16998672485351562,0
