step,original_row_id,loss_total,loss_classifier,loss_box_reg,loss_centerness,learning_rate,global_gradient_norm,ir_alignment_gradient_norm,event_alignment_gradient_norm,ir_theta_mean,ir_theta_std,ir_theta_min,ir_theta_max,ir_theta_max_abs_deviation,ir_determinant_mean,ir_grid_oob_fraction,event_theta_mean,event_theta_std,event_theta_min,event_theta_max,event_theta_max_abs_deviation,event_determinant_mean,event_grid_oob_fraction,finite,cuda_allocated_bytes,cuda_reserved_bytes,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,step_time_sec
109,train:00021858,2.2942960262298584,0.7836036086082458,0.8213171362876892,0.6893752217292786,0.0001,17.524361874434177,13.055884032964698,3.7660549298344166,0.33207592368125916,0.470810204744339,-0.012273182161152363,1.00682532787323,0.012273182161152363,0.9953815340995789,0.006562499795109034,0.3384605646133423,0.465160608291626,-0.009454763494431973,0.9986448287963867,0.01762370951473713,0.9925081133842468,0.012812499888241291,True,130360832,394264576,0.09444309999999234,0.08968729999999425,0.11283840000000112,0.36397259999999676,0.6665457999999944
110,train:00001816,0.22179432213306427,0.22179432213306427,0.0,0.0,0.0001,21.891273699405104,3.516026607148057,1.1275032528921014,0.332060307264328,0.47090038657188416,-0.011920135468244553,1.0067253112792969,0.011920135468244553,0.9956225752830505,0.0064062499441206455,0.338316410779953,0.46534764766693115,-0.008688625879585743,0.9985838532447815,0.017146317288279533,0.9927593469619751,0.012343749403953552,True,130360832,394264576,0.09289840000000993,0.08215340000000992,0.10361509999999896,0.3633438999999896,0.6452371999999968
111,train:00010379,2.1958794593811035,0.8205457925796509,0.6852569580078125,0.6900768280029297,0.0001,36.467532319395254,32.08032031915142,1.509039044664473,0.33213144540786743,0.4708431363105774,-0.01195892971009016,1.0068331956863403,0.01195892971009016,0.9955966472625732,0.0064062499441206455,0.33843979239463806,0.46519365906715393,-0.00838055182248354,0.9983860850334167,0.01767687499523163,0.9925717711448669,0.01249999925494194,True,130360832,394264576,0.13875380000000348,0.08810939999999334,0.10675080000000037,0.3633264000000054,0.6995751000000041
112,train:00024293,0.19416867196559906,0.19416867196559906,0.0,0.0,0.0001,18.011518539328726,0.6629984587115878,3.2294320961549317,0.33231043815612793,0.4709487557411194,-0.011797926388680935,1.0072665214538574,0.012151704169809818,0.9962536692619324,0.006874999962747097,0.338489294052124,0.465032160282135,-0.008134816773235798,0.9982127547264099,0.01802751049399376,0.9922140836715698,0.012343749403953552,True,130360832,394264576,0.1161850999999956,0.08861339999999984,0.12117229999999779,0.3939771999999948,0.7308215999999987
113,train:00021123,2.386256217956543,0.9390746355056763,0.7581737041473389,0.6890079379081726,0.0001,45.150215576277574,13.250900456241185,37.922187397082574,0.3324010372161865,0.47096163034439087,-0.011693239212036133,1.0075386762619019,0.01253382209688425,0.996464192867279,0.007187499664723873,0.33858585357666016,0.46497613191604614,-0.007619142532348633,0.9982536435127258,0.0181325301527977,0.9922477006912231,0.012656250037252903,True,130360832,394264576,0.10095390000000748,0.08578380000000152,0.10682669999999916,0.3701788999999991,0.6701431999999983
114,train:00016549,0.14107775688171387,0.14107775688171387,0.0,0.0,0.0001,12.087892973855759,0.9226327073351586,0.4298681898107448,0.33233556151390076,0.47106683254241943,-0.011220470070838928,1.0076723098754883,0.012317133136093616,0.9966369271278381,0.007031249813735485,0.3385191559791565,0.46491387486457825,-0.008603923954069614,0.9971044063568115,0.019252315163612366,0.9919445514678955,0.011874999850988388,True,130360832,394264576,0.038243600000001265,0.08213020000000881,0.09890829999999085,0.36228630000000805,0.5847261000000117
115,train:00011499,2.1630048751831055,0.8003435134887695,0.6796771883964539,0.6829842329025269,0.0001,10.283397773529039,4.367899357048106,1.1151332822866984,0.33237898349761963,0.4711933135986328,-0.01068677008152008,1.007777452468872,0.011975073255598545,0.9971021413803101,0.006874999962747097,0.33859485387802124,0.46464309096336365,-0.009882038459181786,0.9960952401161194,0.021035419777035713,0.9913267493247986,0.011874999850988388,True,130360832,394264576,0.1718616999999938,0.07923790000000963,0.10901419999999007,0.3775554999999997,0.7409950999999921
116,train:00012547,0.09875227510929108,0.09875227510929108,0.0,0.0,0.0001,7.661662526766775,0.9352705883072058,0.06317465042761777,0.33249109983444214,0.47120171785354614,-0.010551481507718563,1.008280634880066,0.012408447451889515,0.9973345398902893,0.0073437499813735485,0.3384798765182495,0.4646543264389038,-0.010734508745372295,0.9955328702926636,0.021919867023825645,0.9911288619041443,0.011562500149011612,True,130360832,394264576,0.07616470000000675,0.10303719999998862,0.11047299999999893,0.4042715000000072,0.6978258000000039
117,train:00033311,2.173868179321289,0.8916527032852173,0.5925008654594421,0.6897146701812744,0.0001,13.054675780709404,8.163502048983286,0.31661613412963924,0.3325920104980469,0.4711998403072357,-0.010595651343464851,1.0089150667190552,0.013074899092316628,0.9974997639656067,0.008124999701976776,0.3385034203529358,0.46451908349990845,-0.011680245399475098,0.995976448059082,0.023165585473179817,0.9907886385917664,0.01140624936670065,True,130360832,394264576,0.05128000000000554,0.08826150000000155,0.12609919999999875,0.4079660999999959,0.6789893999999919
118,train:00031018,2.0065622329711914,0.8309929370880127,0.48651182651519775,0.689057469367981,0.0001,24.043157060848486,8.630069305621435,1.5620693688224951,0.33260858058929443,0.471237450838089,-0.010146565735340118,1.0087872743606567,0.012725233100354671,0.9976624846458435,0.0078125,0.3384954333305359,0.46441933512687683,-0.012402094900608063,0.9964296221733093,0.024137504398822784,0.9904854893684387,0.011093749664723873,True,130360832,394264576,0.14573939999999652,0.08295499999999834,0.12532910000000186,0.4205029999999965,0.7757114000000058
119,train:00020238,2.2731447219848633,0.8601378202438354,0.7211885452270508,0.6918182373046875,0.0001,31.304508665993872,10.090439432675593,2.827863163835431,0.3326219916343689,0.47116851806640625,-0.010135235264897346,1.009089469909668,0.013215484097599983,0.9974722862243652,0.008124999701976776,0.3384777307510376,0.4643785059452057,-0.013172605074942112,0.9968668818473816,0.02505861409008503,0.9903279542922974,0.011093749664723873,True,130360832,394264576,0.15308410000000094,0.07662220000000275,0.10665210000000513,0.404354799999993,0.7426100999999932
120,train:00017586,0.06971120834350586,0.06971120834350586,0.0,0.0,0.0001,5.173560934765554,0.24448718029077265,0.08544360904179095,0.3327378034591675,0.47113052010536194,-0.009855234995484352,1.0092662572860718,0.013486528769135475,0.9975957870483398,0.008281249552965164,0.33829984068870544,0.4645439386367798,-0.013476703315973282,0.9973335266113281,0.02514500729739666,0.9904379844665527,0.011093749664723873,True,130360832,394264576,0.04427290000000994,0.08022989999999197,0.1071979999999968,0.3738022000000001,0.6089106000000015
121,train:00026178,0.06524127721786499,0.06524127721786499,0.0,0.0,0.0001,4.80769172894304,0.2619639673826306,0.07397790888214875,0.3329756259918213,0.47105008363723755,-0.009801862761378288,1.0097960233688354,0.014140860177576542,0.9978256821632385,0.008906249888241291,0.3385550379753113,0.46411043405532837,-0.014763624407351017,0.9975666403770447,0.02733498252928257,0.9897023439407349,0.012187499552965164,True,130360832,394264576,0.0264137000000062,0.08205130000000338,0.10754529999999818,0.392444299999994,0.609710800000002
122,train:00004320,2.28521728515625,0.8230231404304504,0.7855193018913269,0.6766747832298279,0.0001,16.726251675247834,9.32596554017506,2.7128604500494307,0.33288106322288513,0.47108376026153564,-0.009290107525885105,1.009259581565857,0.013517044484615326,0.9977694749832153,0.007968749850988388,0.3384925127029419,0.4641273021697998,-0.01520284079015255,0.9979161620140076,0.027830535545945168,0.9896177649497986,0.012187499552965164,True,130360832,394264576,0.1539989999999989,0.07643140000000415,0.11352259999999603,0.3969708000000054,0.7437928000000085
123,train:00016208,2.2538676261901855,0.9611221551895142,0.6129342317581177,0.6798111200332642,0.0001,35.47692896971265,23.95279638790148,0.8899796136157261,0.3330235481262207,0.4710094630718231,-0.009531844407320023,1.0098785161972046,0.014324965886771679,0.9978057742118835,0.008906249888241291,0.33851194381713867,0.4640277028083801,-0.015601346269249916,0.9984243512153625,0.02845204621553421,0.989361584186554,0.012343749403953552,True,130360832,394264576,0.17715899999998896,0.07874089999999967,0.11102749999999162,0.4137539000000032,0.7834316000000001
124,train:00025178,0.05764801800251007,0.05764801800251007,0.0,0.0,0.0001,4.254358316897,0.08225352163886267,0.06612029049114546,0.3332425355911255,0.47102081775665283,-0.009282231330871582,1.0104089975357056,0.014937316067516804,0.9982609748840332,0.009374999441206455,0.33831918239593506,0.4641856253147125,-0.015888212248682976,0.9986439347267151,0.02841271087527275,0.9894200563430786,0.012343749403953552,True,130360832,394264576,0.1208235000000002,0.08450410000000375,0.10991869999999437,0.395047500000004,0.711594599999998
125,train:00001603,2.053887128829956,0.8436218500137329,0.5309988260269165,0.6792664527893066,0.0001,26.470775680420292,2.8542409790027503,3.355969145626651,0.33321261405944824,0.4710530638694763,-0.00871974602341652,1.0099457502365112,0.01428732555359602,0.9983336925506592,0.008750000037252903,0.338440865278244,0.4639331102371216,-0.01676524057984352,0.9989100098609924,0.029806919395923615,0.9889295697212219,0.012656250037252903,True,130360832,394264576,0.13091959999999858,0.09856220000000349,0.11464960000000701,0.4094949999999926,0.7571920000000034
126,train:00027658,0.05325022339820862,0.05325022339820862,0.0,0.0,0.0001,3.8578454313502277,0.18600444958270737,0.03387744965582518,0.3335241973400116,0.47105488181114197,-0.008689634501934052,1.0109615325927734,0.015425737015902996,0.9989175200462341,0.01015624962747097,0.33843979239463806,0.463765025138855,-0.017484422773122787,0.998924195766449,0.03066718578338623,0.9884406328201294,0.012812499888241291,True,130360832,394264576,0.11911209999999528,0.08045979999999986,0.0742510999999979,0.4261191000000082,0.7028523000000035
127,train:00000991,2.285797119140625,0.9088068604469299,0.6810181140899658,0.6959721446037292,0.0001,24.127291690836444,7.596271772645006,2.8102718667112034,0.3334093987941742,0.4711485803127289,-0.008078042417764664,1.0102174282073975,0.014346708543598652,0.9990113377571106,0.008750000037252903,0.3384331464767456,0.463633269071579,-0.018008645623922348,0.9990206360816956,0.03127198666334152,0.9880444407463074,0.012968749739229679,True,130360832,394264576,0.09753419999999835,0.11537769999999625,0.1274058999999994,0.4039573999999959,0.7455221000000023
128,train:00009989,2.338785409927368,0.8822311162948608,0.7437556982040405,0.7127986550331116,0.0001,14.811262935458714,1.8287805853565278,3.234466870612055,0.33342215418815613,0.4712235927581787,-0.00784406065940857,1.010214924812317,0.014358903281390667,0.9992550015449524,0.008593750186264515,0.3379710912704468,0.464147686958313,-0.017154641449451447,0.9990276098251343,0.02930685505270958,0.9885972738265991,0.01249999925494194,True,130360832,394264576,0.1121635000000083,0.0894250999999997,0.11813430000000835,0.44074399999999514,0.7630793000000011
129,train:00010052,2.1618247032165527,0.8232213854789734,0.6220827102661133,0.7165204286575317,0.0001,22.062413040373297,6.537458121020367,1.8071400244335232,0.3334338366985321,0.4712596535682678,-0.0076799350790679455,1.0102406740188599,0.014371868222951889,0.9993836283683777,0.008593750186264515,0.3379194140434265,0.4640175700187683,-0.017485471442341805,0.9988827109336853,0.02968159317970276,0.9881228804588318,0.01249999925494194,True,130360832,394264576,0.17433030000000826,0.08214990000000455,0.11979479999999398,0.3853122000000013,0.7627123999999981
130,train:00015662,0.05500450357794762,0.05500450357794762,0.0,0.0,0.0001,4.080253168987944,0.2481646526702616,0.09723844182874243,0.33353883028030396,0.47130143642425537,-0.007805893197655678,1.0109364986419678,0.015096250921487808,0.9996750354766846,0.009843749925494194,0.33803361654281616,0.46359559893608093,-0.018478874117136,0.9986546635627747,0.03115794248878956,0.9871428608894348,0.012812499888241291,True,130360832,394264576,0.145963100000003,0.09526299999998855,0.12317940000001215,0.37807789999999386,0.7471319999999935
131,train:00006289,2.301699638366699,0.7784532308578491,0.823323667049408,0.6999229192733765,0.0001,18.029687255821415,4.654543731953512,2.296280374169569,0.33344054222106934,0.4713439345359802,-0.007475670427083969,1.0104626417160034,0.014372515492141247,0.9996328949928284,0.008906249888241291,0.33805304765701294,0.46335846185684204,-0.018972449004650116,0.9985113143920898,0.03183405101299286,0.986504077911377,0.012812499888241291,True,130360832,394264576,0.19552140000000406,0.07871520000000487,0.10131319999999278,0.38592760000000226,0.7627246999999926
132,train:00008788,2.330326557159424,0.9038644433021545,0.7425919771194458,0.6838700771331787,0.0001,20.80004124854662,11.588140642351267,1.9652432269929638,0.3334915339946747,0.4714265763759613,-0.007341800723224878,1.0105873346328735,0.014373031444847584,0.9999716877937317,0.009062499739229679,0.33793699741363525,0.46329614520072937,-0.019247375428676605,0.9981663227081299,0.031883355230093,0.9861012697219849,0.012656250037252903,True,130360832,394264576,0.09857970000000194,0.09743860000000382,0.12681619999999327,0.4198195000000027,0.7502944999999954
133,train:00004019,2.2033987045288086,0.8247154355049133,0.6754472255706787,0.7032362222671509,0.0001,18.688992620464155,5.394287991981176,2.228615607598355,0.3334413766860962,0.47147035598754883,-0.0069833979941904545,1.0101717710494995,0.013927070423960686,1.0000238418579102,0.008124999701976776,0.33786696195602417,0.46322211623191833,-0.019423210993409157,0.9979457259178162,0.03183942660689354,0.9857558608055115,0.01249999925494194,True,130360832,394264576,0.10766209999999887,0.09408129999999915,0.11614350000000684,0.40272749999999746,0.7221163000000104
134,train:00013170,0.0772455483675003,0.0772455483675003,0.0,0.0,0.0001,6.099490490305341,0.4734801564739546,0.04192538216706078,0.3335692882537842,0.4715023338794708,-0.006844578310847282,1.0105520486831665,0.01433886680752039,1.0003576278686523,0.008750000037252903,0.3378581702709198,0.46299949288368225,-0.019720731303095818,0.9976064562797546,0.03216077387332916,0.9851091504096985,0.01249999925494194,True,130360832,394264576,0.028414900000001353,0.08303169999999227,0.1253547000000026,0.3851166000000035,0.6237595999999996
135,train:00014844,0.09059614688158035,0.09059614688158035,0.0,0.0,0.0001,7.745542906021547,0.5977499414309461,0.15888239766120554,0.3336251974105835,0.4715591371059418,-0.006529513280838728,1.010478138923645,0.01419278234243393,1.0006451606750488,0.008437499403953552,0.33777737617492676,0.46293461322784424,-0.019704436883330345,0.9973375201225281,0.031934212893247604,0.9847705364227295,0.012187499552965164,True,130360832,394264576,0.13577870000000303,0.08534499999998957,0.10287160000000029,0.358551900000009,0.6846648000000073
136,train:00025598,2.1766016483306885,0.6991094946861267,0.8053538799285889,0.6721382141113281,0.0001,20.271474283521343,7.407454095546384,3.8530641267109744,0.33383119106292725,0.4715997576713562,-0.00651306239888072,1.0112988948822021,0.015210296958684921,1.0011327266693115,0.009843749925494194,0.3376469314098358,0.4629918336868286,-0.019527435302734375,0.9971104860305786,0.03136802464723587,0.9846815466880798,0.012031249701976776,True,130360832,394264576,0.027865699999992444,0.09851839999998901,0.11380220000000918,0.4065362999999991,0.6505216999999988
137,train:00014156,2.0524611473083496,0.7453567981719971,0.6339275240898132,0.6731767058372498,0.0001,19.293202319750428,5.373046979918467,1.932939828533468,0.33372431993484497,0.4716099500656128,-0.006135063245892525,1.0105485916137695,0.014216241426765919,1.0009958744049072,0.008281249552965164,0.3378220200538635,0.46259328722953796,-0.020276714116334915,0.9969852566719055,0.032735664397478104,0.983889102935791,0.012343749403953552,True,130360832,394264576,0.1193317000000036,0.08290470000000028,0.13052079999999933,0.4259112000000016,0.7599663000000021
138,train:00025413,0.10174806416034698,0.10174806416034698,0.0,0.0,0.0001,9.381773707915565,0.3233682937945221,0.14186371731377936,0.33386993408203125,0.47166576981544495,-0.006163483951240778,1.011294960975647,0.015073006972670555,1.0014084577560425,0.009687500074505806,0.33762630820274353,0.4628472924232483,-0.019877644255757332,0.9969874024391174,0.03170780465006828,0.9842265844345093,0.012031249701976776,True,130360832,394264576,0.18285430000000247,0.08735809999998878,0.1095686000000029,0.4260653999999988,0.8104507999999981
139,train:00032891,0.0837714672088623,0.0837714672088623,0.0,0.0,0.0001,7.239138482499247,0.315351105411888,0.13665867749522717,0.333859384059906,0.471699982881546,-0.005992897320538759,1.0112404823303223,0.014924994669854641,1.0014915466308594,0.009687500074505806,0.3376288414001465,0.4627421200275421,-0.020155377686023712,0.9968900680541992,0.03199516609311104,0.9839305877685547,0.012187499552965164,True,130360832,394264576,0.13683249999999703,0.07251619999999548,0.11293949999999597,0.3761891999999989,0.6998509000000013
140,train:00025833,0.07434027642011642,0.07434027642011642,0.0,0.0,0.0001,6.291659936728825,0.3066820881953905,0.3235025549016005,0.3339603841304779,0.4717283248901367,-0.005867828615009785,1.0114902257919312,0.015090967528522015,1.0017694234848022,0.009999999776482582,0.33765730261802673,0.46258270740509033,-0.02050687186419964,0.9967926740646362,0.03242504969239235,0.9835306406021118,0.012343749403953552,True,130360832,394264576,0.03597100000000353,0.09684540000000652,0.11837669999999889,0.38067929999999706,0.6358107000000075
141,train:00008015,2.0091562271118164,0.838259220123291,0.4479581117630005,0.7229389548301697,0.0001,35.38947207026727,10.050946000898845,2.362236523392322,0.3338322639465332,0.47179555892944336,-0.005676310509443283,1.011015772819519,0.014439844526350498,1.001731276512146,0.009062499739229679,0.33747339248657227,0.4628487825393677,-0.020028460770845413,0.9967891573905945,0.03139590844511986,0.9839270114898682,0.011874999850988388,True,130360832,394264576,0.157176800000002,0.0710578000000055,0.1131515999999948,0.3785584999999969,0.7222464000000031
142,train:00020112,2.1058709621429443,0.8346942067146301,0.6001578569412231,0.6710188388824463,0.0001,28.006665010906037,8.427490166481507,2.288145978285779,0.3338112235069275,0.4717487394809723,-0.005651551298797131,1.0109690427780151,0.01452692598104477,1.0015538930892944,0.008906249888241291,0.3375743627548218,0.46259042620658875,-0.02068319357931614,0.9967634677886963,0.032289694994688034,0.9833849668502808,0.012187499552965164,True,130360832,394264576,0.1472157999999979,0.07259089999999446,0.12638780000000338,0.3899131000000011,0.7408788999999985
143,train:00003285,0.07146330177783966,0.07146330177783966,0.0,0.0,0.0001,6.814260683449643,0.6504018963254414,0.14084146224664626,0.3337444067001343,0.47172728180885315,-0.005392053164541721,1.0103741884231567,0.01382069755345583,1.001395344734192,0.0073437499813735485,0.33765411376953125,0.46243831515312195,-0.02137908525764942,0.996829628944397,0.03314290940761566,0.9831003546714783,0.012656250037252903,True,130360832,394264576,0.037764400000014575,0.09506770000001552,0.11291429999999991,0.3858060000000023,0.6349347999999964
144,train:00013789,0.05781082808971405,0.05781082808971405,0.0,0.0,0.0001,5.540403552186425,0.4544907933680898,0.08802909680131436,0.333803653717041,0.4716850519180298,-0.0054390146397054195,1.0107041597366333,0.014314410276710987,1.0013737678527832,0.007968749850988388,0.33758649230003357,0.4626033902168274,-0.021157581359148026,0.9970728158950806,0.03262409195303917,0.9834322929382324,0.01249999925494194,True,130360832,394264576,0.13585770000000252,0.07595809999997982,0.10557760000000371,0.3757171000000028,0.694396299999994
145,train:00005751,2.4353559017181396,0.7939034700393677,0.9594948291778564,0.6819576025009155,0.0001,13.84009757792702,5.687241068555038,1.1064400867923698,0.3337125778198242,0.47172147035598755,-0.005561548750847578,1.01055908203125,0.01428976934403181,1.0012961626052856,0.0078125,0.3374813199043274,0.4627740681171417,-0.021151568740606308,0.9971489310264587,0.032281432300806046,0.9837069511413574,0.012343749403953552,True,130360832,394264576,0.03464320000000498,0.07834700000000794,0.1026724000000172,0.3603580999999849,0.5776204000000007
146,train:00028911,0.047099605202674866,0.047099605202674866,0.0,0.0,0.0001,4.478629948869861,0.20460607683195545,0.16168929575080948,0.33381056785583496,0.47165822982788086,-0.00537509098649025,1.0107347965240479,0.014634445309638977,1.0013045072555542,0.007968749850988388,0.3374369740486145,0.46291059255599976,-0.021120864897966385,0.9973328709602356,0.03208122402429581,0.9840037226676941,0.012343749403953552,True,130360832,394264576,0.14542980000001648,0.08412160000000313,0.09827789999999936,0.3796581999999944,0.7132036000000141
147,train:00004064,0.04618814215064049,0.04618814215064049,0.0,0.0,0.0001,4.371573119524477,0.13909476342929572,0.2644885881614472,0.3336608111858368,0.4716510772705078,-0.0054520126432180405,1.010151743888855,0.014069685712456703,1.0010093450546265,0.006718749646097422,0.337464302778244,0.462880939245224,-0.02137255296111107,0.9974571466445923,0.03239144757390022,0.9839679002761841,0.01249999925494194,True,130360832,394264576,0.17248010000000136,0.07834610000000453,0.09853649999999448,0.4166296999999872,0.7679946999999743
148,train:00017410,2.428189277648926,0.874460756778717,0.8835989832878113,0.6701294779777527,0.0001,20.375891564581682,4.6068515433722865,1.215782523123133,0.3337467610836029,0.47159433364868164,-0.005474049597978592,1.0105763673782349,0.014781879261136055,1.0009922981262207,0.007656249683350325,0.3372620940208435,0.4632973372936249,-0.02057434618473053,0.9976781606674194,0.030984969809651375,0.9847555756568909,0.012187499552965164,True,130360832,394264576,0.09648660000001996,0.08434439999999199,0.11147550000001161,0.3732441999999878,0.6681491999999878
149,train:00015524,0.03674795478582382,0.03674795478582382,0.0,0.0,0.0001,3.7871071175574214,0.3249224800011573,0.09825159303942926,0.3337855041027069,0.4715682864189148,-0.005411082413047552,1.010604739189148,0.015055189840495586,1.0009913444519043,0.0078125,0.3373757302761078,0.46305766701698303,-0.02115403115749359,0.997661292552948,0.03191140666604042,0.9842919111251831,0.012343749403953552,True,130360832,394264576,0.029338600000016868,0.07640900000001238,0.1076836999999955,0.36714150000000245,0.5817630000000236
150,train:00020334,2.2394111156463623,0.8061070442199707,0.6572525501251221,0.7760515213012695,0.0001,30.03917888242065,10.015801752283265,1.786480243114897,0.3336956202983856,0.47157198190689087,-0.005594024434685707,1.010351300239563,0.015012271702289581,1.0008262395858765,0.0073437499813735485,0.33739110827445984,0.46300601959228516,-0.02127082273364067,0.9976854920387268,0.032105453312397,0.9841728210449219,0.01249999925494194,True,130360832,394264576,0.17883639999999446,0.08333630000001335,0.09857069999998203,0.3863162000000102,0.7490650000000016
151,train:00032470,2.4364547729492188,0.9090182781219482,0.8328840732574463,0.6945524215698242,0.0001,20.05701104608504,7.6674153296143155,2.795929035438544,0.33366602659225464,0.47160714864730835,-0.005597738549113274,1.0102994441986084,0.014998570084571838,1.0008686780929565,0.007187499664723873,0.33738216757774353,0.46302130818367004,-0.02120090276002884,0.9976633787155151,0.03204227611422539,0.984200656414032,0.012343749403953552,True,130360832,394264576,0.18951939999999468,0.08050570000000334,0.11989330000000109,0.3926814999999806,0.6961954999999875
152,train:00016579,2.276475429534912,0.8674478530883789,0.7407073378562927,0.6683200597763062,0.0001,28.659543735222545,12.22689654088133,2.9600075937934647,0.33360525965690613,0.47157546877861023,-0.005654032342135906,1.0101958513259888,0.015126710757613182,1.0006532669067383,0.007031249813735485,0.337563157081604,0.46279269456863403,-0.02138008177280426,0.9978007078170776,0.032722797244787216,0.9839053750038147,0.01249999925494194,True,130360832,394264576,0.03677569999999264,0.08321010000000229,0.11480969999999502,0.38922099999999205,0.6267978999999855
153,train:00024053,2.088207244873047,0.9190869331359863,0.44868767261505127,0.7204326391220093,0.0001,45.69000531015693,33.6387715804079,7.982041662333133,0.3338092565536499,0.47161632776260376,-0.0057355547323822975,1.0108709335327148,0.01613512821495533,1.0011441707611084,0.008593750186264515,0.33771902322769165,0.4625503718852997,-0.022136619314551353,0.9977770447731018,0.03403444588184357,0.9835159182548523,0.012968749739229679,True,130360832,394264576,0.0924701000000141,0.09055609999998637,0.10710160000002134,0.4007103999999799,0.6951061000000038
154,train:00022558,0.06177864968776703,0.06177864968776703,0.0,0.0,0.0001,5.805728003166827,0.3436891818927304,0.3127407296346066,0.33365684747695923,0.47156545519828796,-0.005760554224252701,1.0108269453048706,0.015677619725465775,1.000694990158081,0.008593750186264515,0.33788812160491943,0.4621990919113159,-0.02186424843966961,0.9976066946983337,0.034490834921598434,0.9828585386276245,0.012968749739229679,True,130360832,394264576,0.13726840000001062,0.0850315000000137,0.10851030000000605,0.3822272999999825,0.7147767999999814
155,train:00021018,0.0974079817533493,0.0974079817533493,0.0,0.0,0.0001,11.2177779773872,1.3862353466176844,0.17147586798853215,0.33323997259140015,0.47165894508361816,-0.006212064530700445,1.010436773300171,0.015151184052228928,1.000123381614685,0.007968749850988388,0.3377043902873993,0.46239569783210754,-0.021245280280709267,0.9971717000007629,0.03369051590561867,0.9830726981163025,0.012656250037252903,True,130360832,394264576,0.10394960000002129,0.08431450000000495,0.10582099999999173,0.43176740000001246,0.7293128000000024
156,train:00020743,2.640094757080078,1.010721206665039,0.9390256404876709,0.6903479695320129,0.0001,22.717178214475265,17.30857001920028,5.222198489766118,0.3330601453781128,0.47165828943252563,-0.006401470862329006,1.01039457321167,0.014906003139913082,0.9997554421424866,0.007968749850988388,0.3377888798713684,0.4621584415435791,-0.021234940737485886,0.9968750476837158,0.03418576344847679,0.9825721979141235,0.01249999925494194,True,130360832,394264576,0.12305119999999192,0.09342500000002474,0.12598429999999894,0.38769729999998503,0.7313371999999845
157,train:00023693,2.488811492919922,1.0321935415267944,0.7706606388092041,0.6859573721885681,0.0001,16.068391781777873,6.538805151597289,2.3501857415876564,0.3329707086086273,0.4716738164424896,-0.0063591026701033115,1.0105520486831665,0.014706854708492756,0.9996140003204346,0.008281249552965164,0.33763059973716736,0.46254396438598633,-0.020252954214811325,0.9970815777778625,0.03284480422735214,0.9833606481552124,0.012187499552965164,True,130360832,394264576,0.13309319999999047,0.0844756999999845,0.12336860000002048,0.40619590000000017,0.7525288000000216
158,train:00005554,2.6579935550689697,1.157688021659851,0.8036407232284546,0.6966648101806641,0.0001,18.557015821890314,7.726767051007027,2.719017479721682,0.3325938582420349,0.47179967164993286,-0.0069062476977705956,1.0101118087768555,0.01398214977234602,0.999226450920105,0.008124999701976776,0.337998628616333,0.4618583917617798,-0.021585755050182343,0.9969494938850403,0.03555561229586601,0.9821242690086365,0.013124999590218067,True,130360832,394264576,0.16037649999998393,0.08314070000000129,0.12783670000001734,0.4078870999999822,0.783730399999996
159,train:00029918,2.0274415016174316,0.8371250033378601,0.4932807683944702,0.6970359086990356,0.0001,24.233629396627475,9.609212933550518,1.9807590155368269,0.3324889540672302,0.4718298614025116,-0.006782838609069586,1.0101367235183716,0.013701134361326694,0.9991018176078796,0.008281249552965164,0.3380790650844574,0.46186554431915283,-0.021635862067341805,0.997222363948822,0.035773638635873795,0.9822949171066284,0.013281249441206455,True,130360832,394264576,0.035216899999994666,0.09928410000000554,0.11500529999997866,0.39122310000001903,0.6436257000000012
160,train:00007150,2.3517274856567383,0.8818364143371582,0.7809576988220215,0.688933253288269,0.0001,12.334997815319323,4.891052205282084,2.532639776814944,0.33235710859298706,0.4719895124435425,-0.0071299015544354916,1.0102704763412476,0.013552259653806686,0.9992826581001282,0.008593750186264515,0.3380410075187683,0.46210432052612305,-0.021327979862689972,0.9974716305732727,0.035278961062431335,0.9828975796699524,0.013281249441206455,True,130360832,394264576,0.13347740000000385,0.08334320000000162,0.14597190000000637,0.3957710999999904,0.7609968999999808
161,train:00009476,2.5869061946868896,1.0339826345443726,0.8699829578399658,0.682940661907196,0.0001,13.584566944273517,6.122794049176427,1.4561567821476982,0.3323121666908264,0.47207722067832947,-0.00723566859960556,1.0106452703475952,0.0135213453322649,0.9994248747825623,0.009062499739229679,0.3383103311061859,0.46184730529785156,-0.021860193461179733,0.99776291847229,0.03650297597050667,0.9826816916465759,0.013906249776482582,True,130360832,394264576,0.09720530000001304,0.1034381000000053,0.13710080000001312,0.4011098000000004,0.7421901000000162
162,train:00021643,2.323047637939453,0.7821712493896484,0.8453856706619263,0.6954907178878784,0.0001,14.436246731287904,6.5917427528290355,1.5587387215384663,0.3323885202407837,0.4721544086933136,-0.00697709247469902,1.0110809803009033,0.013321262784302235,0.9997916221618652,0.009687500074505806,0.33852148056030273,0.46164223551750183,-0.022359974682331085,0.9980359077453613,0.03746990114450455,0.98249751329422,0.014531250111758709,True,130360832,394264576,0.12323799999998641,0.08488099999999577,0.11341949999999201,0.4102314000000149,0.7329058999999916
